No.,X,Y,Z,Displacement [mm]
2024-09-09T17:54:43.892,      20.96,       -1.57,        7.78,      22.41
2024-09-09T17:54:44.458,      20.96,       -1.56,        7.76,      22.40
2024-09-09T17:54:44.959,      20.97,       -1.58,        7.77,      22.42
2024-09-09T17:54:45.473,      20.96,       -1.56,        7.79,      22.42
2024-09-09T17:54:45.974,      20.96,       -1.57,        7.80,      22.42
2024-09-09T17:54:46.489,      20.96,       -1.56,        7.81,      22.42
2024-09-09T17:54:47.008,      20.96,       -1.56,        7.81,      22.43
2024-09-09T17:54:47.572,      20.95,       -1.54,        7.80,      22.41
2024-09-09T17:54:48.074,      20.96,       -1.57,        7.75,      22.41
2024-09-09T17:54:48.586,      20.95,       -1.55,        7.74,      22.39
2024-09-09T17:54:49.105,      20.96,       -1.56,        7.79,      22.41
2024-09-09T17:54:49.618,      20.96,       -1.54,        7.80,      22.42
2024-09-09T17:54:50.168,      20.95,       -1.56,        7.78,      22.40
2024-09-09T17:54:50.684,      20.95,       -1.55,        7.79,      22.41
2024-09-09T17:54:51.201,      20.95,       -1.53,        7.81,      22.41
2024-09-09T17:54:51.717,      20.35,       -1.49,        7.05,      21.59
2024-09-09T17:54:52.235,       8.69,        0.07,        0.78,       8.73
2024-09-09T17:54:52.783,       4.26,       -0.09,        1.23,       4.44
2024-09-09T17:54:53.299,       4.28,       -0.11,        1.19,       4.44
2024-09-09T17:54:53.799,       4.30,       -0.14,        1.17,       4.46
2024-09-09T17:54:54.312,       2.21,        0.39,       -0.25,       2.26
2024-09-09T17:54:54.814,      -6.80,        2.20,       -3.52,       7.97
2024-09-09T17:54:55.329,      -5.72,        0.01,        0.89,       5.79
2024-09-09T17:54:55.846,      -5.67,       -0.01,        0.89,       5.74
2024-09-09T17:54:56.362,      -5.66,       -0.02,        0.85,       5.72
2024-09-09T17:54:56.862,      -6.29,       -0.09,        0.65,       6.32
2024-09-09T17:54:57.379,     -10.85,       -0.34,        0.09,      10.86
2024-09-09T17:54:57.896,     -12.05,       -0.40,        0.32,      12.06
2024-09-09T17:54:58.412,     -12.03,       -0.41,        0.26,      12.04
2024-09-09T17:54:58.960,      -9.57,        0.47,       -1.76,       9.74
2024-09-09T17:54:59.476,      -1.88,        3.06,       -6.67,       7.57
2024-09-09T17:54:59.992,      -3.97,        0.21,        0.14,       3.97
2024-09-09T17:55:00.506,      -4.32,       -0.09,        0.23,       4.33
2024-09-09T17:55:01.007,      -4.33,       -0.08,        0.24,       4.34
2024-09-09T17:55:01.522,      -3.83,       -0.17,        0.09,       3.84
2024-09-09T17:55:02.040,       2.04,        0.19,       -0.33,       2.08
2024-09-09T17:55:02.554,       3.15,        0.39,       -0.41,       3.20
2024-09-09T17:55:03.070,       3.16,        0.38,       -0.42,       3.21
2024-09-09T17:55:03.590,       3.16,        0.37,       -0.42,       3.21
2024-09-09T17:55:04.103,       3.15,        0.39,       -0.38,       3.20
2024-09-09T17:55:04.621,       3.15,        0.40,       -0.40,       3.20
2024-09-09T17:55:05.170,       3.15,        0.42,       -0.38,       3.20
2024-09-09T17:55:05.689,       3.16,        0.39,       -0.42,       3.21
2024-09-09T17:55:06.201,       3.15,        0.39,       -0.39,       3.20
2024-09-09T17:55:06.716,       3.16,        0.38,       -0.43,       3.21
2024-09-09T17:55:07.218,       3.16,        0.39,       -0.42,       3.21
2024-09-09T17:55:07.749,       3.15,        0.40,       -0.39,       3.20
2024-09-09T17:55:08.249,       3.16,        0.41,       -0.39,       3.21
2024-09-09T17:55:08.766,       3.17,        0.38,       -0.41,       3.22
2024-09-09T17:55:09.283,       3.16,        0.38,       -0.44,       3.21
2024-09-09T17:55:09.847,       3.16,        0.38,       -0.44,       3.21
2024-09-09T17:55:10.395,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:55:10.896,       3.15,        0.39,       -0.43,       3.20
2024-09-09T17:55:11.411,       3.16,        0.40,       -0.38,       3.20
2024-09-09T17:55:11.930,       3.16,        0.39,       -0.38,       3.20
2024-09-09T17:55:12.444,       3.15,        0.38,       -0.42,       3.20
2024-09-09T17:55:12.996,       3.15,        0.39,       -0.40,       3.20
2024-09-09T17:55:13.509,       3.16,        0.39,       -0.43,       3.21
2024-09-09T17:55:14.027,       3.16,        0.39,       -0.39,       3.21
2024-09-09T17:55:14.543,       3.17,        0.38,       -0.44,       3.22
2024-09-09T17:55:15.061,       3.17,        0.39,       -0.41,       3.22
2024-09-09T17:55:15.608,       3.16,        0.40,       -0.38,       3.20
2024-09-09T17:55:16.126,       3.16,        0.40,       -0.39,       3.21
2024-09-09T17:55:16.641,       3.15,        0.42,       -0.36,       3.20
2024-09-09T17:55:17.157,       3.16,        0.42,       -0.39,       3.21
2024-09-09T17:55:17.673,       3.16,        0.40,       -0.37,       3.21
2024-09-09T17:55:18.189,       3.16,        0.41,       -0.38,       3.21
2024-09-09T17:55:18.739,       3.16,        0.40,       -0.39,       3.21
2024-09-09T17:55:19.256,       3.16,        0.40,       -0.38,       3.21
2024-09-09T17:55:19.770,       3.16,        0.40,       -0.39,       3.21
2024-09-09T17:55:20.286,       3.18,        0.39,       -0.38,       3.22
2024-09-09T17:55:20.836,       3.16,        0.41,       -0.40,       3.21
2024-09-09T17:55:21.352,       3.16,        0.38,       -0.41,       3.21
2024-09-09T17:55:21.867,       3.15,        0.40,       -0.41,       3.20
2024-09-09T17:55:22.369,       3.15,        0.42,       -0.40,       3.20
2024-09-09T17:55:22.883,       3.16,        0.40,       -0.41,       3.21
2024-09-09T17:55:23.401,       3.16,        0.40,       -0.37,       3.20
2024-09-09T17:55:23.900,       3.15,        0.41,       -0.34,       3.20
2024-09-09T17:55:24.417,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:55:24.930,       3.16,        0.40,       -0.37,       3.21
2024-09-09T17:55:25.446,       3.16,        0.41,       -0.35,       3.20
2024-09-09T17:55:25.947,       3.17,        0.40,       -0.40,       3.22
2024-09-09T17:55:26.464,       3.16,        0.39,       -0.42,       3.21
2024-09-09T17:55:26.963,       3.16,        0.39,       -0.39,       3.21
2024-09-09T17:55:27.478,       3.16,        0.40,       -0.40,       3.21
2024-09-09T17:55:27.996,       3.16,        0.38,       -0.42,       3.21
2024-09-09T17:55:28.528,       3.15,        0.40,       -0.41,       3.21
2024-09-09T17:55:29.045,       3.16,        0.41,       -0.37,       3.21
2024-09-09T17:55:29.562,       3.15,        0.39,       -0.41,       3.20
2024-09-09T17:55:30.077,       3.14,        0.39,       -0.36,       3.18
2024-09-09T17:55:30.592,       3.15,        0.39,       -0.42,       3.20
2024-09-09T17:55:31.143,       3.15,        0.40,       -0.37,       3.19
2024-09-09T17:55:31.659,       3.16,        0.39,       -0.42,       3.21
2024-09-09T17:55:32.175,       3.15,        0.41,       -0.42,       3.20
2024-09-09T17:55:32.723,       3.16,        0.39,       -0.39,       3.20
2024-09-09T17:55:33.239,       3.16,        0.42,       -0.35,       3.20
2024-09-09T17:55:33.741,       3.16,        0.40,       -0.41,       3.21
2024-09-09T17:55:34.256,       3.16,        0.40,       -0.41,       3.21
2024-09-09T17:55:34.755,       3.14,        0.39,       -0.39,       3.19
2024-09-09T17:55:35.270,       3.14,        0.41,       -0.38,       3.19
2024-09-09T17:55:35.818,       3.15,        0.41,       -0.40,       3.20
2024-09-09T17:55:36.335,       3.15,        0.41,       -0.40,       3.20
2024-09-09T17:55:36.852,       3.15,        0.41,       -0.37,       3.20
2024-09-09T17:55:37.367,       3.15,        0.40,       -0.40,       3.20
2024-09-09T17:55:37.868,       3.16,        0.39,       -0.40,       3.21
2024-09-09T17:55:38.383,       3.16,        0.39,       -0.39,       3.20
2024-09-09T17:55:38.900,       3.15,        0.40,       -0.39,       3.20
2024-09-09T17:55:39.416,       3.15,        0.41,       -0.38,       3.20
2024-09-09T17:55:39.916,       3.17,        0.38,       -0.45,       3.22
2024-09-09T17:55:40.431,       3.15,        0.40,       -0.38,       3.20
2024-09-09T17:55:40.949,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:55:41.463,       3.16,        0.40,       -0.40,       3.21
2024-09-09T17:55:41.981,       3.16,        0.39,       -0.37,       3.20
2024-09-09T17:55:42.546,       3.17,        0.37,       -0.43,       3.22
2024-09-09T17:55:43.047,       3.16,        0.39,       -0.40,       3.21
2024-09-09T17:55:43.594,       3.16,        0.39,       -0.38,       3.21
2024-09-09T17:55:44.111,       3.16,        0.40,       -0.36,       3.20
2024-09-09T17:55:44.627,       3.17,        0.37,       -0.44,       3.22
2024-09-09T17:55:45.144,       3.16,        0.38,       -0.38,       3.21
2024-09-09T17:55:45.658,       3.16,        0.37,       -0.42,       3.21
2024-09-09T17:55:46.192,       3.17,        0.38,       -0.38,       3.22
2024-09-09T17:55:46.708,       3.15,        0.41,       -0.40,       3.21
2024-09-09T17:55:47.222,       3.15,        0.40,       -0.41,       3.20
2024-09-09T17:55:47.723,       3.16,        0.40,       -0.37,       3.21
2024-09-09T17:55:48.240,       3.17,        0.38,       -0.41,       3.22
2024-09-09T17:55:48.755,       3.15,        0.37,       -0.40,       3.20
2024-09-09T17:55:49.322,       3.16,        0.39,       -0.39,       3.21
2024-09-09T17:55:49.889,       3.17,        0.38,       -0.42,       3.22
2024-09-09T17:55:50.390,       3.16,        0.39,       -0.41,       3.21
2024-09-09T17:55:50.905,       3.16,        0.39,       -0.43,       3.21
2024-09-09T17:55:51.419,       3.14,        0.39,       -0.40,       3.19
2024-09-09T17:55:51.918,       3.15,        0.38,       -0.41,       3.20
2024-09-09T17:55:52.434,       3.14,        0.39,       -0.44,       3.19
2024-09-09T17:55:52.953,       3.15,        0.38,       -0.45,       3.20
2024-09-09T17:55:53.466,       3.14,        0.38,       -0.45,       3.19
2024-09-09T17:55:53.966,       3.15,        0.39,       -0.41,       3.20
2024-09-09T17:55:54.485,       3.15,        0.40,       -0.38,       3.20
2024-09-09T17:55:54.984,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:55:55.500,       3.16,        0.39,       -0.41,       3.21
2024-09-09T17:55:56.016,       3.16,        0.37,       -0.44,       3.21
2024-09-09T17:55:56.564,       3.15,        0.39,       -0.41,       3.20
2024-09-09T17:55:57.083,       3.16,        0.41,       -0.40,       3.21
2024-09-09T17:55:57.631,       3.16,        0.39,       -0.40,       3.21
2024-09-09T17:55:58.146,       3.16,        0.39,       -0.38,       3.21
2024-09-09T17:55:58.661,       3.16,        0.38,       -0.40,       3.21
2024-09-09T17:55:59.177,       3.16,        0.40,       -0.38,       3.21
2024-09-09T17:55:59.679,       3.16,        0.39,       -0.38,       3.20
2024-09-09T17:56:00.194,       3.15,        0.41,       -0.40,       3.20
2024-09-09T17:56:00.709,       3.16,        0.38,       -0.41,       3.21
2024-09-09T17:56:01.226,       3.16,        0.36,       -0.42,       3.21
2024-09-09T17:56:01.741,       3.16,        0.40,       -0.38,       3.20
2024-09-09T17:56:02.258,       3.14,        0.40,       -0.39,       3.19
2024-09-09T17:56:02.758,       3.15,        0.40,       -0.43,       3.21
2024-09-09T17:56:03.274,       3.16,        0.38,       -0.42,       3.21
2024-09-09T17:56:03.807,       3.16,        0.40,       -0.44,       3.21
2024-09-09T17:56:04.323,       3.15,        0.39,       -0.38,       3.20
2024-09-09T17:56:04.840,       3.16,        0.38,       -0.41,       3.21
2024-09-09T17:56:05.387,       3.15,        0.41,       -0.38,       3.20
2024-09-09T17:56:05.905,       3.16,        0.41,       -0.41,       3.21
2024-09-09T17:56:06.420,       3.16,        0.39,       -0.45,       3.21
2024-09-09T17:56:06.936,       3.16,        0.40,       -0.44,       3.22
2024-09-09T17:56:07.502,       3.16,        0.40,       -0.39,       3.21
2024-09-09T17:56:08.052,       3.15,        0.40,       -0.38,       3.20
2024-09-09T17:56:08.568,       3.14,        0.41,       -0.39,       3.19
2024-09-09T17:56:09.083,       3.15,        0.40,       -0.42,       3.21
2024-09-09T17:56:09.651,       3.16,        0.38,       -0.38,       3.21
2024-09-09T17:56:10.151,       3.14,        0.40,       -0.37,       3.19
2024-09-09T17:56:10.667,       3.16,        0.39,       -0.41,       3.21
2024-09-09T17:56:11.217,       3.16,        0.38,       -0.42,       3.21
2024-09-09T17:56:11.732,       3.16,        0.39,       -0.40,       3.21
2024-09-09T17:56:12.280,       3.15,        0.39,       -0.37,       3.20
2024-09-09T17:56:12.799,       3.15,        0.40,       -0.41,       3.20
2024-09-09T17:56:13.315,       3.17,        0.39,       -0.42,       3.22
2024-09-09T17:56:13.879,       3.15,        0.40,       -0.38,       3.20
2024-09-09T17:56:14.429,       3.15,        0.40,       -0.42,       3.21
2024-09-09T17:56:14.945,       3.16,        0.38,       -0.40,       3.21
2024-09-09T17:56:15.511,       3.16,        0.40,       -0.41,       3.21
2024-09-09T17:56:16.061,       3.17,        0.39,       -0.38,       3.21
2024-09-09T17:56:16.577,       3.16,        0.39,       -0.43,       3.21
2024-09-09T17:56:17.126,       3.16,        0.41,       -0.40,       3.21
2024-09-09T17:56:17.642,       3.16,        0.40,       -0.44,       3.21
2024-09-09T17:56:18.160,       3.16,        0.38,       -0.43,       3.21
2024-09-09T17:56:18.710,       3.16,        0.40,       -0.39,       3.21
2024-09-09T17:56:19.226,       3.16,        0.40,       -0.40,       3.21
2024-09-09T17:56:19.740,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:56:20.288,       3.15,        0.40,       -0.40,       3.20
2024-09-09T17:56:20.805,       3.15,        0.41,       -0.40,       3.20
2024-09-09T17:56:21.338,       3.15,        0.38,       -0.35,       3.19
2024-09-09T17:56:21.854,       3.15,        0.39,       -0.40,       3.20
2024-09-09T17:56:22.371,       3.14,        0.39,       -0.41,       3.19
2024-09-09T17:56:22.919,       3.16,        0.40,       -0.36,       3.20
2024-09-09T17:56:23.436,       3.15,        0.40,       -0.38,       3.20
2024-09-09T17:56:23.951,       3.16,        0.39,       -0.39,       3.21
2024-09-09T17:56:24.517,       3.15,        0.40,       -0.41,       3.20
2024-09-09T17:56:25.016,       3.16,        0.39,       -0.38,       3.21
2024-09-09T17:56:25.534,       3.15,        0.40,       -0.39,       3.20
2024-09-09T17:56:26.082,       3.15,        0.40,       -0.35,       3.20
2024-09-09T17:56:26.599,       3.16,        0.39,       -0.37,       3.21
2024-09-09T17:56:27.101,       3.15,        0.38,       -0.41,       3.20
2024-09-09T17:56:27.615,       3.15,        0.40,       -0.41,       3.20
2024-09-09T17:56:28.130,       3.15,        0.41,       -0.38,       3.20
2024-09-09T17:56:28.630,       3.16,        0.39,       -0.38,       3.20
2024-09-09T17:56:29.149,       3.15,        0.38,       -0.41,       3.20
2024-09-09T17:56:29.662,       3.15,        0.38,       -0.41,       3.20
2024-09-09T17:56:30.228,       3.15,        0.39,       -0.39,       3.20
2024-09-09T17:56:30.744,       3.16,        0.40,       -0.37,       3.21
2024-09-09T17:56:31.295,       3.16,        0.38,       -0.42,       3.21
2024-09-09T17:56:31.809,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:56:32.309,       3.15,        0.40,       -0.39,       3.20
2024-09-09T17:56:32.825,       3.15,        0.42,       -0.36,       3.20
2024-09-09T17:56:33.342,       3.15,        0.39,       -0.40,       3.20
2024-09-09T17:56:33.858,       3.16,        0.41,       -0.37,       3.20
2024-09-09T17:56:34.357,       3.15,        0.41,       -0.39,       3.20
2024-09-09T17:56:34.874,       3.16,        0.38,       -0.36,       3.20
2024-09-09T17:56:35.389,       3.15,        0.40,       -0.38,       3.20
2024-09-09T17:56:35.888,       3.15,        0.40,       -0.41,       3.20
2024-09-09T17:56:36.406,       3.17,        0.38,       -0.40,       3.21
2024-09-09T17:56:36.921,       3.15,        0.41,       -0.34,       3.19
2024-09-09T17:56:37.469,       3.14,        0.41,       -0.39,       3.19
2024-09-09T17:56:37.987,       3.15,        0.39,       -0.40,       3.20
2024-09-09T17:56:38.490,       3.16,        0.39,       -0.41,       3.21
2024-09-09T17:56:39.037,       3.16,        0.43,       -0.36,       3.21
2024-09-09T17:56:39.551,       3.16,        0.39,       -0.40,       3.21
2024-09-09T17:56:40.068,       3.15,        0.39,       -0.40,       3.20
2024-09-09T17:56:40.616,       3.16,        0.39,       -0.39,       3.21
2024-09-09T17:56:41.136,       3.16,        0.40,       -0.37,       3.21
